pose_id,feature_id,x,y,z,sigma_x,sigma_y,sigma_z
4,69,0.22071,2.75826,0.42870,0.00300,0.00300,0.00300
4,74,-2.65062,-0.95304,-0.89248,0.00300,0.00300,0.00300
4,78,-0.95485,2.04097,-0.98747,0.00300,0.00300,0.00300
4,79,1.30330,1.07293,2.22271,0.00300,0.00300,0.00300
4,84,-1.77555,-1.81525,1.07814,0.00300,0.00300,0.00300
4,89,0.11014,0.07606,2.82255,0.00300,0.00300,0.00300
4,99,2.33045,-0.82596,1.54560,0.00300,0.00300,0.00300
4,109,0.21114,-0.59018,2.78293,0.00300,0.00300,0.00300
4,118,-3.93054,3.89990,-0.16355,0.00300,0.00300,0.00300
4,119,1.93045,1.12782,1.55971,0.00300,0.00300,0.00300
4,124,2.16585,1.54120,0.80880,0.00300,0.00300,0.00300
4,128,1.42262,4.42637,0.59988,0.00300,0.00300,0.00300
4,149,1.43799,0.21490,2.62102,0.00300,0.00300,0.00300
4,153,-3.81625,3.80698,-1.24333,0.00300,0.00300,0.00300
4,154,2.28840,-1.49570,-1.05350,0.00300,0.00300,0.00300
4,164,-0.37889,0.74013,2.68233,0.00300,0.00300,0.00300
4,173,0.32500,5.39572,2.01925,0.00300,0.00300,0.00300
4,174,0.70401,2.17920,1.45301,0.00300,0.00300,0.00300
4,178,-4.09074,4.15702,-0.85349,0.00300,0.00300,0.00300
4,184,2.26471,-1.13731,-1.28178,0.00300,0.00300,0.00300
4,198,-1.66241,4.68188,2.59441,0.00300,0.00300,0.00300
4,199,2.23509,-0.99651,-1.22165,0.00300,0.00300,0.00300
4,203,-2.43571,2.95766,1.81671,0.00300,0.00300,0.00300
4,219,-0.60685,2.13209,1.58517,0.00300,0.00300,0.00300
4,224,1.97471,1.07426,1.56916,0.00300,0.00300,0.00300
4,228,1.40746,5.84969,-0.05520,0.00300,0.00300,0.00300
4,229,-2.96124,0.02323,0.12885,0.00300,0.00300,0.00300
4,233,-3.18765,2.98917,1.03171,0.00300,0.00300,0.00300
4,234,-1.41935,2.35999,-0.58941,0.00300,0.00300,0.00300
4,238,-2.40103,6.96274,1.43257,0.00300,0.00300,0.00300
4,248,-2.67382,2.66973,1.35576,0.00300,0.00300,0.00300
4,254,0.43603,1.18966,2.43011,0.00300,0.00300,0.00300
4,264,-0.36471,-0.18100,2.74841,0.00300,0.00300,0.00300
4,269,0.01412,-0.12528,2.90757,0.00300,0.00300,0.00300
4,273,-1.05586,5.31051,2.69156,0.00300,0.00300,0.00300
4,278,0.79073,6.21789,-0.91157,0.00300,0.00300,0.00300
4,304,0.48388,1.24683,2.39834,0.00300,0.00300,0.00300
4,314,2.41647,1.13130,0.85852,0.00300,0.00300,0.00300
4,319,-0.44246,-0.45131,2.70803,0.00300,0.00300,0.00300
4,324,-0.61365,0.43951,2.63999,0.00300,0.00300,0.00300
4,328,0.49536,4.80186,2.25567,0.00300,0.00300,0.00300
4,358,0.16255,5.82230,2.16393,0.00300,0.00300,0.00300
4,364,-0.18825,-0.05261,2.88993,0.00300,0.00300,0.00300
4,388,0.30252,6.82683,-0.01642,0.00300,0.00300,0.00300
4,394,1.95482,-1.75502,1.13820,0.00300,0.00300,0.00300
5,5,-0.06999,-0.15748,2.81199,0.00300,0.00300,0.00300
5,7,0.48672,2.32234,2.73021,0.00300,0.00300,0.00300
5,12,2.12993,4.44132,-0.78733,0.00300,0.00300,0.00300
5,15,-0.80879,2.07438,1.62670,0.00300,0.00300,0.00300
5,17,1.61514,0.08029,-1.40127,0.00300,0.00300,0.00300
5,18,-0.31378,1.84484,1.79109,0.00300,0.00300,0.00300
5,25,-0.14843,-1.49932,2.32245,0.00300,0.00300,0.00300
5,30,2.61710,1.20168,-0.75854,0.00300,0.00300,0.00300
5,33,-2.72966,4.16449,2.33673,0.00300,0.00300,0.00300
5,35,0.11755,2.69724,-0.41342,0.00300,0.00300,0.00300
5,37,0.31383,1.95055,2.66924,0.00300,0.00300,0.00300
5,40,0.21890,-0.07717,2.76619,0.00300,0.00300,0.00300
5,43,-5.08272,3.58773,0.23497,0.00300,0.00300,0.00300
5,45,-0.11314,-2.73760,-0.10492,0.00300,0.00300,0.00300
5,53,-3.29295,1.29835,2.65672,0.00300,0.00300,0.00300
5,60,-0.00266,-0.42794,2.90774,0.00300,0.00300,0.00300
5,62,1.16036,3.29122,2.43036,0.00300,0.00300,0.00300
5,63,-1.81386,2.20551,2.81325,0.00300,0.00300,0.00300
5,65,2.33953,0.00291,1.37898,0.00300,0.00300,0.00300
5,68,0.13505,1.67959,0.85182,0.00300,0.00300,0.00300
5,75,-0.46588,2.33988,1.48589,0.00300,0.00300,0.00300
5,77,0.94709,2.10160,2.84504,0.00300,0.00300,0.00300
5,85,-0.02264,-2.16927,1.90114,0.00300,0.00300,0.00300
5,88,-1.14144,2.97475,2.46337,0.00300,0.00300,0.00300
5,90,0.77555,-1.58090,2.18073,0.00300,0.00300,0.00300
5,93,-3.53877,2.76615,2.72362,0.00300,0.00300,0.00300
5,103,-4.42750,3.26708,1.95320,0.00300,0.00300,0.00300
5,105,2.82901,0.62859,0.09031,0.00300,0.00300,0.00300
5,110,0.00657,-0.06040,2.77377,0.00300,0.00300,0.00300
5,115,0.11783,-0.05640,2.98090,0.00300,0.00300,0.00300
5,122,1.72752,0.56925,1.70195,0.00300,0.00300,0.00300
5,123,-5.14491,2.26154,-0.50037,0.00300,0.00300,0.00300
5,125,1.90445,-1.96369,0.39515,0.00300,0.00300,0.00300
5,130,-0.67283,-1.24074,2.39411,0.00300,0.00300,0.00300
5,133,-1.05280,5.07745,-0.09175,0.00300,0.00300,0.00300
5,138,-0.97618,2.69681,2.56053,0.00300,0.00300,0.00300
5,140,2.12081,1.82565,0.46523,0.00300,0.00300,0.00300
5,145,0.74108,-1.34358,2.41375,0.00300,0.00300,0.00300
5,150,0.91681,-2.65899,0.51497,0.00300,0.00300,0.00300
5,152,1.36969,-0.22865,-1.09063,0.00300,0.00300,0.00300
5,155,2.37492,-0.32388,1.71707,0.00300,0.00300,0.00300
5,165,2.07962,1.64951,-1.22341,0.00300,0.00300,0.00300
5,167,-1.67069,0.86370,0.88085,0.00300,0.00300,0.00300
5,170,-0.23517,2.50477,1.16199,0.00300,0.00300,0.00300
5,172,0.02489,0.62657,2.22778,0.00300,0.00300,0.00300
5,177,2.86478,3.77982,0.82417,0.00300,0.00300,0.00300
5,180,-1.59130,0.24386,2.23013,0.00300,0.00300,0.00300
5,185,-1.63885,0.55627,2.42674,0.00300,0.00300,0.00300
5,187,0.58059,2.80751,2.77095,0.00300,0.00300,0.00300
5,190,-0.74710,0.55259,2.78394,0.00300,0.00300,0.00300
5,195,-2.66391,0.21860,-0.78068,0.00300,0.00300,0.00300
5,200,-2.12995,-0.62618,1.86927,0.00300,0.00300,0.00300
5,212,0.42592,2.25197,2.80332,0.00300,0.00300,0.00300
5,215,1.36317,-2.51774,-0.32160,0.00300,0.00300,0.00300
5,217,-0.31712,4.94758,1.01961,0.00300,0.00300,0.00300
5,220,0.41771,-0.60091,2.72117,0.00300,0.00300,0.00300
5,225,0.69819,-0.76901,2.67509,0.00300,0.00300,0.00300
5,227,-2.14533,2.82848,-1.00727,0.00300,0.00300,0.00300
5,237,0.58304,-0.29378,-1.19269,0.00300,0.00300,0.00300
5,240,-0.12917,-0.15727,2.76247,0.00300,0.00300,0.00300
5,243,-4.85760,1.12795,0.17746,0.00300,0.00300,0.00300
5,245,0.05294,-0.02341,2.98222,0.00300,0.00300,0.00300
5,250,0.85516,0.85410,2.51558,0.00300,0.00300,0.00300
5,253,-0.79201,4.65850,-0.96998,0.00300,0.00300,0.00300
5,257,-0.60957,0.81970,2.06205,0.00300,0.00300,0.00300
5,260,-0.80027,-1.30164,2.37083,0.00300,0.00300,0.00300
5,265,-2.55101,-0.29003,1.07334,0.00300,0.00300,0.00300
5,270,-2.39439,-1.15541,0.96970,0.00300,0.00300,0.00300
5,275,-0.82280,0.82791,2.70992,0.00300,0.00300,0.00300
5,280,1.55065,-0.59417,2.27209,0.00300,0.00300,0.00300
5,285,-0.71724,1.18914,2.46964,0.00300,0.00300,0.00300
5,288,-0.39930,3.99734,-1.20451,0.00300,0.00300,0.00300
5,290,1.91843,-2.04641,0.70668,0.00300,0.00300,0.00300
5,293,-1.72431,4.98393,1.56995,0.00300,0.00300,0.00300
5,295,-0.95236,-0.28963,2.55914,0.00300,0.00300,0.00300
5,298,0.38918,2.18193,0.84540,0.00300,0.00300,0.00300
5,300,0.99497,-0.34710,2.75582,0.00300,0.00300,0.00300
5,307,2.23752,2.80130,2.12126,0.00300,0.00300,0.00300
5,318,0.05318,1.54022,0.53847,0.00300,0.00300,0.00300
5,320,0.11374,-0.23401,2.98363,0.00300,0.00300,0.00300
5,330,0.40306,2.77669,-0.41775,0.00300,0.00300,0.00300
5,333,-2.11682,1.52559,2.89920,0.00300,0.00300,0.00300
5,335,-0.27379,0.22593,2.86113,0.00300,0.00300,0.00300
5,338,-3.46677,2.55986,2.93074,0.00300,0.00300,0.00300
5,342,-1.86157,1.19498,0.84081,0.00300,0.00300,0.00300
5,345,-1.74420,0.89064,1.96362,0.00300,0.00300,0.00300
5,350,1.54597,2.21020,0.25112,0.00300,0.00300,0.00300
5,355,1.58863,1.49650,1.90985,0.00300,0.00300,0.00300
5,360,1.96957,1.41143,1.20242,0.00300,0.00300,0.00300
5,363,-1.48934,-0.15970,-0.65324,0.00300,0.00300,0.00300
5,365,0.50235,0.02913,2.78107,0.00300,0.00300,0.00300
5,370,1.45067,-2.39172,0.25529,0.00300,0.00300,0.00300
5,372,0.43558,2.22411,2.95480,0.00300,0.00300,0.00300
5,375,-1.33019,-1.91844,1.74174,0.00300,0.00300,0.00300
5,378,-2.16732,3.74474,2.76160,0.00300,0.00300,0.00300
5,383,-3.18043,4.83752,-0.98133,0.00300,0.00300,0.00300
5,387,0.09047,1.45136,2.68356,0.00300,0.00300,0.00300
5,390,-0.15857,-0.63547,2.91210,0.00300,0.00300,0.00300
5,392,-0.22744,1.51046,2.75131,0.00300,0.00300,0.00300
5,397,1.09653,1.87439,2.64935,0.00300,0.00300,0.00300
5,400,0.98485,-2.53053,0.49413,0.00300,0.00300,0.00300
